source,dataset,seed,n,dimension,classes,metric,k,loo_error,loo_indicator_rate,replace_vulnerability,near_zero_margin_mass,mean_abs_margin,diagnostic_f1,duplicate_count
sklearn_builtin,breast_cancer,4,80,30,2,cosine,15,0.05,0.0,0.0125,0.0125,13.175,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,euclidean,1,0.0875,0.0875,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,euclidean,3,0.0875,0.0375,0.1375,0.1375,2.725,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,euclidean,5,0.05,0.0,0.1,0.1,4.35,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,euclidean,7,0.0375,0.0,0.05,0.05,5.925,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,euclidean,9,0.0375,0.0,0.0375,0.0375,7.4,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,euclidean,11,0.0625,0.025,0.025,0.025,9.0,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,euclidean,15,0.0625,0.0,0.0125,0.0125,11.775,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,manhattan,1,0.0875,0.0875,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,manhattan,3,0.05,0.0125,0.125,0.125,2.75,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,manhattan,5,0.05,0.025,0.05,0.05,4.475,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,manhattan,7,0.05,0.0,0.05,0.05,6.075,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,manhattan,9,0.0625,0.0125,0.0375,0.0375,7.675,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,manhattan,11,0.0625,0.025,0.05,0.05,9.125,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,manhattan,15,0.075,0.0125,0.0625,0.0625,11.875,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,cosine,1,0.0625,0.0625,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,cosine,3,0.075,0.05,0.125,0.125,2.75,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,cosine,5,0.075,0.05,0.075,0.075,4.5,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,cosine,7,0.0625,0.0,0.075,0.075,6.15,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,cosine,9,0.075,0.025,0.05,0.05,7.8,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,cosine,11,0.075,0.0125,0.0625,0.0625,9.4,1.0,0
sklearn_builtin,breast_cancer,5,80,30,2,cosine,15,0.1125,0.0375,0.0625,0.0625,12.35,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,euclidean,1,0.05,0.05,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,euclidean,3,0.0375,0.025,0.0875,0.0875,2.825,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,euclidean,5,0.05,0.0375,0.075,0.075,4.6,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,euclidean,7,0.05,0.0125,0.075,0.075,6.15,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,euclidean,9,0.05,0.0125,0.0625,0.0625,7.65,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,euclidean,11,0.05,0.0,0.05,0.05,9.1,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,euclidean,15,0.05,0.0125,0.0375,0.0375,11.8,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,manhattan,1,0.0625,0.0625,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,manhattan,3,0.0625,0.025,0.075,0.075,2.85,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,manhattan,5,0.0375,0.0125,0.075,0.075,4.6,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,manhattan,7,0.0375,0.0,0.0375,0.0375,6.225,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,manhattan,9,0.0375,0.0,0.0125,0.0125,7.9,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,manhattan,11,0.0625,0.025,0.025,0.025,9.475,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,manhattan,15,0.05,0.0,0.0375,0.0375,12.225,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,cosine,1,0.025,0.025,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,cosine,3,0.0375,0.025,0.0375,0.0375,2.925,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,cosine,5,0.0375,0.0,0.0375,0.0375,4.75,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,cosine,7,0.0375,0.0125,0.0375,0.0375,6.45,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,cosine,9,0.0375,0.0125,0.025,0.025,8.175,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,cosine,11,0.0375,0.0,0.0125,0.0125,9.8,1.0,0
sklearn_builtin,breast_cancer,6,80,30,2,cosine,15,0.0625,0.0,0.0625,0.0625,12.975,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,euclidean,1,0.05,0.05,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,euclidean,3,0.05,0.05,0.075,0.075,2.85,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,euclidean,5,0.0625,0.025,0.0625,0.0625,4.7,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,euclidean,7,0.0625,0.0,0.0375,0.0375,6.325,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,euclidean,9,0.0625,0.0,0.0125,0.0125,8.125,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,euclidean,11,0.0625,0.0,0.0125,0.0125,9.8,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,euclidean,15,0.05,0.0,0.0125,0.0125,13.15,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,manhattan,1,0.025,0.025,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,manhattan,3,0.05,0.05,0.0625,0.0625,2.875,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,manhattan,5,0.0625,0.0125,0.0625,0.0625,4.675,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,manhattan,7,0.0625,0.0,0.0375,0.0375,6.525,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,manhattan,9,0.0625,0.0,0.025,0.025,8.325,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,manhattan,11,0.0625,0.0125,0.0125,0.0125,10.05,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,manhattan,15,0.05,0.0,0.0125,0.0125,13.375,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,cosine,1,0.0375,0.0375,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,cosine,3,0.075,0.05,0.0875,0.0875,2.825,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,cosine,5,0.0625,0.0,0.075,0.075,4.625,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,cosine,7,0.0625,0.0,0.0375,0.0375,6.475,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,cosine,9,0.0625,0.0,0.025,0.025,8.225,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,cosine,11,0.05,0.0,0.0125,0.0125,9.925,1.0,0
sklearn_builtin,breast_cancer,7,80,30,2,cosine,15,0.05,0.0,0.0,0.0,13.45,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,euclidean,1,0.075,0.075,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,euclidean,3,0.1,0.0625,0.175,0.175,2.65,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,euclidean,5,0.1125,0.0375,0.1375,0.1375,4.075,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,euclidean,7,0.1,0.025,0.075,0.075,5.7,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,euclidean,9,0.1,0.0125,0.05,0.05,7.275,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,euclidean,11,0.1,0.0125,0.05,0.05,8.675,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,euclidean,15,0.125,0.025,0.0625,0.0625,11.275,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,manhattan,1,0.075,0.075,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,manhattan,3,0.075,0.0625,0.15,0.15,2.7,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,manhattan,5,0.0875,0.025,0.0875,0.0875,4.325,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,manhattan,7,0.1,0.0125,0.0625,0.0625,5.775,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,manhattan,9,0.0875,0.0,0.05,0.05,7.3,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,manhattan,11,0.1,0.0125,0.0125,0.0125,8.775,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,manhattan,15,0.125,0.0125,0.0625,0.0625,11.3,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,cosine,1,0.0875,0.0875,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,cosine,3,0.1,0.075,0.1125,0.1125,2.775,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,cosine,5,0.1,0.0125,0.1,0.1,4.325,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,cosine,7,0.1,0.0125,0.075,0.075,5.95,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,cosine,9,0.1,0.025,0.0375,0.0375,7.65,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,cosine,11,0.1125,0.0375,0.0375,0.0375,9.125,1.0,0
sklearn_builtin,breast_cancer,8,80,30,2,cosine,15,0.1,0.0,0.025,0.025,12.1,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,euclidean,1,0.0875,0.0875,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,euclidean,3,0.05,0.0375,0.1125,0.1125,2.775,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,euclidean,5,0.0375,0.0,0.0375,0.0375,4.625,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,euclidean,7,0.025,0.0,0.025,0.025,6.375,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,euclidean,9,0.025,0.0,0.0125,0.0125,7.95,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,euclidean,11,0.05,0.025,0.05,0.05,9.475,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,euclidean,15,0.0625,0.0125,0.025,0.025,12.475,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,manhattan,1,0.075,0.075,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,manhattan,3,0.05,0.025,0.1,0.1,2.8,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,manhattan,5,0.05,0.0125,0.05,0.05,4.575,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,manhattan,7,0.0375,0.0125,0.0375,0.0375,6.275,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,manhattan,9,0.05,0.025,0.0375,0.0375,8.075,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,manhattan,11,0.05,0.0125,0.0375,0.0375,9.7,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,manhattan,15,0.0625,0.0125,0.0125,0.0125,12.75,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,cosine,1,0.05,0.05,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,cosine,3,0.025,0.0,0.0625,0.0625,2.875,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,cosine,5,0.0125,0.0,0.0125,0.0125,4.75,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,cosine,7,0.0125,0.0,0.025,0.025,6.55,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,cosine,9,0.0125,0.0,0.025,0.025,8.375,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,cosine,11,0.0375,0.025,0.025,0.025,10.1,1.0,0
sklearn_builtin,breast_cancer,9,80,30,2,cosine,15,0.05,0.0125,0.025,0.025,13.45,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,euclidean,1,0.175,0.175,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,euclidean,3,0.125,0.0625,0.2625,0.2625,2.475,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,euclidean,5,0.1,0.0,0.15,0.15,4.0,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,euclidean,7,0.125,0.0375,0.1375,0.1375,5.225,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,euclidean,9,0.1375,0.0375,0.15,0.15,6.4,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,euclidean,11,0.1625,0.025,0.1125,0.1125,7.625,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,euclidean,15,0.15,0.0,0.075,0.075,10.4,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,manhattan,1,0.1625,0.1625,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,manhattan,3,0.0875,0.0125,0.2125,0.2125,2.575,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,manhattan,5,0.1,0.025,0.1125,0.1125,4.175,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,manhattan,7,0.15,0.075,0.1375,0.1375,5.425,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,manhattan,9,0.15,0.0375,0.1125,0.1125,6.8,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,manhattan,11,0.125,0.025,0.1,0.1,8.15,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,manhattan,15,0.15,0.05,0.1125,0.1125,10.325,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,cosine,1,0.1875,0.1875,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,cosine,3,0.1625,0.0625,0.2625,0.2625,2.475,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,cosine,5,0.1625,0.025,0.125,0.125,4.075,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,cosine,7,0.1625,0.0,0.1,0.1,5.575,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,cosine,9,0.15,0.0125,0.1125,0.1125,7.0,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,cosine,11,0.1625,0.025,0.075,0.075,8.525,1.0,0
sklearn_builtin,breast_cancer,10,80,30,2,cosine,15,0.1375,0.0125,0.05,0.05,11.425,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,euclidean,1,0.025,0.025,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,euclidean,3,0.0375,0.0125,0.1,0.1,2.8,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,euclidean,5,0.05,0.0125,0.0375,0.0375,4.6,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,euclidean,7,0.0375,0.0,0.0375,0.0375,6.3,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,euclidean,9,0.0375,0.0125,0.025,0.025,8.025,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,euclidean,11,0.0375,0.0,0.025,0.025,9.55,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,euclidean,15,0.05,0.0,0.025,0.025,12.45,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,manhattan,1,0.0125,0.0125,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,manhattan,3,0.025,0.0125,0.075,0.075,2.85,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,manhattan,5,0.05,0.025,0.05,0.05,4.55,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,manhattan,7,0.0375,0.0,0.0375,0.0375,6.25,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,manhattan,9,0.05,0.0125,0.025,0.025,8.1,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,manhattan,11,0.05,0.0125,0.0125,0.0125,9.775,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,manhattan,15,0.05,0.0,0.0,0.0,12.75,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,1,0.0375,0.0375,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,3,0.0375,0.0,0.0625,0.0625,2.875,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,5,0.0375,0.0,0.05,0.05,4.65,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,7,0.0375,0.0,0.0125,0.0125,6.45,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,9,0.025,0.0,0.025,0.025,8.225,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,11,0.025,0.0,0.0125,0.0125,10.025,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,15,0.025,0.0,0.0125,0.0125,13.275,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.925,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.825,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,15,0.0125,0.0125,0.0125,0.0125,14.375,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.925,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,15,0.0,0.0,0.0125,0.0125,14.575,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,9,0.0,0.0,0.0,0.0,8.95,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,11,0.0,0.0,0.0,0.0,10.9,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.55,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,4.975,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,6.975,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.95,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.775,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.975,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.85,1.0,0
sklearn_builtin,digits,1,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
